Sport,Season,Rank,Team,W,L
WBB,2006-07,1,Tennessee,34,3
WBB,2006-07,2,Duke,32,2
WBB,2006-07,3,North Carolina,34,4
WBB,2006-07,4,Purdue,31,6
WBB,2006-07,5,Connecticut,32,4
WBB,2006-07,6,Rutgers,27,9
WBB,2006-07,7,Oklahoma,28,5
WBB,2006-07,8,Maryland,28,6
WBB,2006-07,9,Vanderbilt,28,6
WBB,2006-07,10,Georgia,27,7
WBB,2006-07,11,LSU,30,8
WBB,2006-07,12,Ohio St.,28,4
WBB,2006-07,13,George Washington,28,4
WBB,2006-07,14,Marquette,26,7
WBB,2006-07,15,Middle Tenn.,30,4
WBB,2006-07,16,Arizona St.,31,5
WBB,2006-07,17,Stanford,29,5
WBB,2006-07,18,North Carolina St.,25,10
WBB,2006-07,19,Bowling Green,31,4
WBB,2006-07,20,Baylor,26,8
WBB,2006-07,21,Michigan St.,24,9
WBB,2006-07,22,Old Dominion,24,9
WBB,2006-07,23,Texas A&M,25,7
WBB,2006-07,24,Pittsburgh,24,9
WBB,2006-07,25,Iowa St.,26,9
WBB,2006-07,26,James Madison,27,6
WBB,2006-07,27,Marist,29,6
WBB,2006-07,28,Temple,25,8
WBB,2006-07,29,Mississippi,24,11
WBB,2006-07,30,Delaware,26,6
WBB,2006-07,31,Louisville,27,8
WBB,2006-07,32,Notre Dame,20,12
WBB,2006-07,33,Florida St.,24,10
WBB,2006-07,34,BYU,23,10
WBB,2006-07,35,Western Ky.,23,9
WBB,2006-07,36,California,23,9
WBB,2006-07,37,Hartford,25,9
WBB,2006-07,38,Xavier,26,8
WBB,2006-07,39,South Dakota St.,25,6
WBB,2006-07,40,Chattanooga,25,8
WBB,2006-07,41,West Virginia,21,11
WBB,2006-07,42,Wyoming,27,9
WBB,2006-07,43,Ball St.,24,7
WBB,2006-07,44,Hofstra,26,8
WBB,2006-07,45,Green Bay,29,4
WBB,2006-07,46,South Fla.,21,12
WBB,2006-07,47,Nebraska,22,10
WBB,2006-07,48,New Mexico,24,9
WBB,2006-07,49,Auburn,21,13
WBB,2006-07,50,Gonzaga,24,10
WBB,2006-07,51,Georgia Tech,21,12
WBB,2006-07,52,Texas,18,14
WBB,2006-07,53,Washington,18,13
WBB,2006-07,54,La.-Lafayette,25,9
WBB,2006-07,55,Montana,27,4
WBB,2006-07,56,Indiana,19,14
WBB,2006-07,57,Davidson,23,9
WBB,2006-07,58,Texas-Arlington,24,9
WBB,2006-07,59,DePaul,19,13
WBB,2006-07,60,Coppin St.,25,8
WBB,2006-07,61,Arkansas St.,21,13
WBB,2006-07,62,Seton Hall,19,12
WBB,2006-07,63,Western Caro.,24,10
WBB,2006-07,64,Virginia,19,15
WBB,2006-07,65,Texas Tech,15,16
WBB,2006-07,66,TCU,21,11
WBB,2006-07,67,Wisconsin,23,13
WBB,2006-07,68,Tulane,26,7
WBB,2006-07,69,Virginia Tech,19,15
WBB,2006-07,70,Penn St.,15,16
WBB,2006-07,71,Missouri,17,14
WBB,2006-07,72,Southern California,17,13
WBB,2006-07,73,Kentucky,20,14
WBB,2006-07,74,Illinois,19,12
WBB,2006-07,75,Oklahoma St.,20,11
WBB,2006-07,76,South Carolina,18,15
WBB,2006-07,77,Minnesota,17,16
WBB,2006-07,78,Kansas St.,19,15
WBB,2006-07,79,Utah,19,14
WBB,2006-07,80,Arkansas,18,13
WBB,2006-07,81,Robert Morris,24,8
WBB,2006-07,82,Southeast Mo. St.,24,8
WBB,2006-07,83,Stony Brook,18,11
WBB,2006-07,84,Boise St.,24,9
WBB,2006-07,85,Illinois St.,22,11
WBB,2006-07,86,Ark.-Little Rock,21,10
WBB,2006-07,87,UC Riverside,21,11
WBB,2006-07,88,Belmont,25,7
WBB,2006-07,89,St. Joseph's,19,14
WBB,2006-07,90,UNC Greensboro,20,10
WBB,2006-07,91,Iowa,14,16
WBB,2006-07,92,Southern Ill.,21,11
WBB,2006-07,93,Rice,19,14
WBB,2006-07,94,Mississippi St.,18,14
WBB,2006-07,95,Loyola Marymount,19,12
WBB,2006-07,96,East Caro.,19,14
WBB,2006-07,97,Oregon,17,14
WBB,2006-07,98,UTEP,22,8
WBB,2006-07,99,Charlotte,19,13
WBB,2006-07,100,Northern Ariz.,20,12
WBB,2006-07,101,Denver,20,11
WBB,2006-07,102,UAB,19,13
WBB,2006-07,103,Sacred Heart,22,10
WBB,2006-07,104,Indiana St.,19,11
WBB,2006-07,105,UCLA,14,18
WBB,2006-07,106,Northern Ill.,19,12
WBB,2006-07,107,William & Mary,19,12
WBB,2006-07,108,Murray St.,21,10
WBB,2006-07,109,Colorado,13,17
WBB,2006-07,110,Ohio,18,12
WBB,2006-07,111,San Diego,21,9
WBB,2006-07,112,SMU,18,12
WBB,2006-07,113,Eastern Mich.,16,13
WBB,2006-07,114,Iona,21,13
WBB,2006-07,115,Kent St.,15,13
WBB,2006-07,116,East Tenn. St.,20,12
WBB,2006-07,117,Fresno St.,18,13
WBB,2006-07,118,UNI,17,13
WBB,2006-07,119,Boston College,13,16
WBB,2006-07,120,Evansville,19,12
WBB,2006-07,121,Bucknell,20,11
WBB,2006-07,122,UC Santa Barb.,19,14
WBB,2006-07,123,Cincinnati,15,14
WBB,2006-07,124,VCU,17,13
WBB,2006-07,125,Liberty,19,12
WBB,2006-07,126,La Salle,19,11
WBB,2006-07,127,Radford,20,11
WBB,2006-07,128,Stephen F. Austin,21,12
WBB,2006-07,129,Idaho St.,17,14
WBB,2006-07,130,Louisiana Tech,17,13
WBB,2006-07,131,Massachusetts,17,13
WBB,2006-07,132,Richmond,13,17
WBB,2006-07,133,Oakland,19,13
WBB,2006-07,134,Florida,9,22
WBB,2006-07,135,High Point,18,12
WBB,2006-07,136,Towson,17,12
WBB,2006-07,137,North Dakota St.,14,11
WBB,2006-07,138,Loyola (Md.),18,12
WBB,2006-07,139,Kansas,11,20
WBB,2006-07,140,Florida Int'l,16,14
WBB,2006-07,141,UNC Asheville,21,12
WBB,2006-07,142,Pepperdine,14,17
WBB,2006-07,143,Arizona,11,21
WBB,2006-07,144,Clemson,12,18
WBB,2006-07,145,Army,24,6
WBB,2006-07,146,Quinnipiac,16,12
WBB,2006-07,147,Boston U.,15,15
WBB,2006-07,148,Villanova,8,21
WBB,2006-07,149,Georgetown,13,16
WBB,2006-07,150,Delaware St.,20,13
WBB,2006-07,151,Long Island,22,9
WBB,2006-07,152,Vermont,19,12
WBB,2006-07,153,Alabama,10,20
WBB,2006-07,154,Hawaii,15,14
WBB,2006-07,155,Miami (Fla.),11,19
WBB,2006-07,156,UMBC,16,17
WBB,2006-07,157,St. John's (N.Y.),8,20
WBB,2006-07,158,Harvard,15,13
WBB,2006-07,159,Valparaiso,20,11
WBB,2006-07,160,Jackson St.,22,11
WBB,2006-07,161,Jacksonville,21,9
WBB,2006-07,162,St. Bonaventure,16,15
WBB,2006-07,163,Providence,13,16
WBB,2006-07,164,Nevada,17,15
WBB,2006-07,165,Marshall,15,15
WBB,2006-07,166,Tenn.-Martin,17,14
WBB,2006-07,167,South Ala.,14,16
WBB,2006-07,168,Prairie View,19,14
WBB,2006-07,169,Butler,16,15
WBB,2006-07,170,La.-Monroe,14,16
WBB,2006-07,171,Northwestern,8,22
WBB,2006-07,172,Tulsa,11,19
WBB,2006-07,173,Maine,13,15
WBB,2006-07,174,Michigan,10,20
WBB,2006-07,175,North Texas,9,20
WBB,2006-07,176,Oral Roberts,22,11
WBB,2006-07,177,Western Mich.,14,18
WBB,2006-07,178,Dartmouth,15,14
WBB,2006-07,179,Georgia St.,15,15
WBB,2006-07,180,Weber St.,17,14
WBB,2006-07,181,N.C. A&T,17,13
WBB,2006-07,182,Santa Clara,13,17
WBB,2006-07,183,Samford,18,13
WBB,2006-07,184,Miami (Ohio),12,18
WBB,2006-07,185,A&M-Corpus Christi,15,16
WBB,2006-07,186,UNLV,14,15
WBB,2006-07,187,Coastal Caro.,18,11
WBB,2006-07,188,St. Louis,13,17
WBB,2006-07,189,Houston,9,19
WBB,2006-07,190,Hampton,15,13
WBB,2006-07,191,UTSA,14,16
WBB,2006-07,192,Texas St.,18,12
WBB,2006-07,193,Wofford,13,16
WBB,2006-07,194,St. Mary's (Cal.),14,14
WBB,2006-07,195,Toledo,11,19
WBB,2006-07,196,San Diego St.,12,16
WBB,2006-07,197,Morehead St.,14,16
WBB,2006-07,198,Morgan St.,18,13
WBB,2006-07,199,Creighton,13,19
WBB,2006-07,200,Ga. Southern,13,18
WBB,2006-07,201,Ill.-Chicago,19,13
WBB,2006-07,202,Southern Miss.,15,15
WBB,2006-07,203,Cal St. Fullerton,16,16
WBB,2006-07,204,Troy,12,17
WBB,2006-07,205,Dayton,12,19
WBB,2006-07,206,Appalachian St.,13,18
WBB,2006-07,207,Milwaukee,15,16
WBB,2006-07,208,Drexel,10,21
WBB,2006-07,209,Canisius,16,14
WBB,2006-07,210,Drake,14,19
WBB,2006-07,211,Monmouth,18,13
WBB,2006-07,212,Eastern Ky.,12,18
WBB,2006-07,213,Syracuse,9,20
WBB,2006-07,214,Fairfield,15,15
WBB,2006-07,215,Utah Valley St.,15,13
WBB,2006-07,216,Holy Cross,15,18
WBB,2006-07,217,San Francisco,10,21
WBB,2006-07,218,Wake Forest,9,20
WBB,2006-07,219,IPFW,12,17
WBB,2006-07,220,Tennessee Tech,12,18
WBB,2006-07,221,Central Mich.,11,19
WBB,2006-07,222,Cal St. Northridge,13,16
WBB,2006-07,223,George Mason,8,21
WBB,2006-07,224,Oregon St.,9,19
WBB,2006-07,225,Cal Poly,14,14
WBB,2006-07,226,New Mexico St.,13,18
WBB,2006-07,227,Mt. St. Mary's,12,17
WBB,2006-07,228,Alabama A&M,17,13
WBB,2006-07,229,Utah St.,11,18
WBB,2006-07,230,Binghamton,12,19
WBB,2006-07,231,St. Francis (N.Y.),13,18
WBB,2006-07,232,Siena,10,20
WBB,2006-07,233,Ark.-Pine Bluff,11,20
WBB,2006-07,234,Bradley,12,19
WBB,2006-07,235,St. Peter's,12,18
WBB,2006-07,236,Montana St.,13,16
WBB,2006-07,237,IUPUI,14,16
WBB,2006-07,238,Penn,12,15
WBB,2006-07,239,Niagara,14,16
WBB,2006-07,240,UNC Wilmington,8,23
WBB,2006-07,241,Buffalo,10,19
WBB,2006-07,242,Yale,12,16
WBB,2006-07,243,Alcorn St.,15,13
WBB,2006-07,244,Manhattan,11,20
WBB,2006-07,245,Austin Peay,10,20
WBB,2006-07,246,Albany (N.Y.),9,22
WBB,2006-07,247,Tex.-Pan American,11,18
WBB,2006-07,248,Florida A&M,16,16
WBB,2006-07,249,Furman,11,20
WBB,2006-07,250,Navy,12,17
WBB,2006-07,251,Fairleigh Dickinson,11,18
WBB,2006-07,252,Eastern Ill.,10,19
WBB,2006-07,253,Rhode Island,6,23
WBB,2006-07,254,Air Force,6,23
WBB,2006-07,255,Fla. Atlantic,6,25
WBB,2006-07,256,Portland,10,20
WBB,2006-07,257,UC Davis,13,16
WBB,2006-07,258,Princeton,13,15
WBB,2006-07,259,Southeastern La.,17,13
WBB,2006-07,260,Portland St.,12,18
WBB,2006-07,261,Northeastern,4,26
WBB,2006-07,262,Akron,10,19
WBB,2006-07,263,Gardner-Webb,14,17
WBB,2006-07,264,Elon,10,20
WBB,2006-07,265,American,13,19
WBB,2006-07,266,Howard,8,22
WBB,2006-07,267,Lehigh,11,19
WBB,2006-07,268,Duquesne,7,20
WBB,2006-07,269,Cornell,12,15
WBB,2006-07,270,Central Ark.,14,14
WBB,2006-07,271,Long Beach St.,9,23
WBB,2006-07,272,Colorado St.,8,21
WBB,2006-07,273,Fordham,3,25
WBB,2006-07,274,Wichita St.,9,20
WBB,2006-07,275,New Orleans,9,21
WBB,2006-07,276,Central Conn. St.,6,23
WBB,2006-07,277,Kennesaw St.,13,16
WBB,2006-07,278,Missouri St.,7,21
WBB,2006-07,279,Md.-East. Shore,11,20
WBB,2006-07,280,UCF,8,22
WBB,2006-07,281,Washington St.,5,24
WBB,2006-07,282,Col. of Charleston,10,20
WBB,2006-07,283,Chicago St.,9,20
WBB,2006-07,284,Wright St.,10,18
WBB,2006-07,285,Lamar,13,17
WBB,2006-07,286,St. Francis (Pa.),7,22
WBB,2006-07,287,Eastern Wash.,10,19
WBB,2006-07,288,Winston-Salem,8,21
WBB,2006-07,289,UC Irvine,6,24
WBB,2006-07,290,Alabama St.,12,18
WBB,2006-07,291,Winthrop,6,26
WBB,2006-07,292,UMKC,10,20
WBB,2006-07,293,Longwood,8,21
WBB,2006-07,294,Detroit,5,26
WBB,2006-07,295,Columbia,8,20
WBB,2006-07,296,Colgate,6,25
WBB,2006-07,297,New Hampshire,9,20
WBB,2006-07,298,Western Ill.,10,19
WBB,2006-07,299,Jacksonville St.,7,22
WBB,2006-07,300,Loyola (Ill.),7,21
WBB,2006-07,301,Charleston So.,10,20
WBB,2006-07,302,Memphis,4,27
WBB,2006-07,303,Youngstown St.,7,21
WBB,2006-07,304,Brown,5,23
WBB,2006-07,305,Grambling,12,19
WBB,2006-07,306,Cleveland St.,8,22
WBB,2006-07,307,Lipscomb,8,21
WBB,2006-07,308,Nicholls St.,7,20
WBB,2006-07,309,Campbell,8,21
WBB,2006-07,310,Birmingham-So.,8,22
WBB,2006-07,311,Idaho,6,22
WBB,2006-07,312,Rider,2,28
WBB,2006-07,313,Southern Utah,9,20
WBB,2006-07,314,San Jose St.,5,27
WBB,2006-07,315,Savannah St.,12,17
WBB,2006-07,316,Sam Houston St.,5,24
WBB,2006-07,317,Pacific,8,22
WBB,2006-07,318,North Fla.,8,21
WBB,2006-07,319,Northwestern St.,10,20
WBB,2006-07,320,Mercer,5,25
WBB,2006-07,321,Tennessee St.,7,22
WBB,2006-07,322,Northern Colo.,5,24
WBB,2006-07,323,South Carolina St.,7,22
WBB,2006-07,324,Stetson,5,25
WBB,2006-07,325,Lafayette,7,23
WBB,2006-07,326,Norfolk St.,6,24
WBB,2006-07,327,Southern U.,5,22
WBB,2006-07,328,Mississippi Val.,7,21
WBB,2006-07,329,Sacramento St.,3,27
WBB,2006-07,330,Wagner,3,26
WBB,2006-07,331,Texas Southern,5,22
WBB,2006-07,332,NJIT,4,24
WBB,2006-07,333,Centenary (La.),5,25
WBB,2006-07,334,Bethune-Cookman,5,25
WBB,2006-07,335,McNeese St.,4,25
