Year,School,Conf,Rank,G,W,L,Opp_Fum,Opp_Int,Opp_TO,Fum,Int,TO,Margin,Margin/G
2013,Houston,AAC,1,13,8,5,18,25,43,8,10,18,25,1.9230769230769231
2013,Louisville,AAC,2,13,12,1,11,16,27,6,4,10,17,1.3076923076923077
2013,Florida St.,ACC,3,14,14,0,9,26,35,5,13,18,17,1.2142857142857142
2013,Oklahoma St.,Big 12,4,13,10,3,12,21,33,5,13,18,15,1.1538461538461537
2013,Missouri,SEC,5,14,12,2,12,20,32,8,8,16,16,1.1428571428571428
2013,Buffalo,MAC,6,13,8,5,14,15,29,7,8,15,14,1.0769230769230769
2013,Arizona St.,Pac-12,7,14,10,4,12,21,33,6,12,18,15,1.0714285714285714
2013,South Carolina,SEC,8,13,11,2,12,18,30,13,4,17,13,1.0
2013,Baylor,Big 12,8,13,11,2,10,19,29,10,6,16,13,1.0
2013,Michigan St.,Big Ten,10,14,13,1,11,17,28,8,7,15,13,0.9285714285714286
2013,Northern Illinois,MAC,10,14,12,2,11,19,30,9,8,17,13,0.9285714285714286
2013,Navy,FBS Independent,12,13,9,4,9,13,22,6,4,10,12,0.9230769230769231
2013,Ball St.,MAC,12,13,10,3,18,13,31,11,8,19,12,0.9230769230769231
2013,Middle Tennessee,C-USA,12,13,8,5,18,15,33,6,15,21,12,0.9230769230769231
2013,North Texas,C-USA,15,13,9,4,16,18,34,9,14,23,11,0.8461538461538461
2013,Tulane,C-USA,15,13,7,6,16,19,35,8,16,24,11,0.8461538461538461
2013,Oregon,Pac-12,17,13,11,2,11,17,28,12,6,18,10,0.7692307692307693
2013,UCLA,Pac-12,17,13,10,3,12,14,26,7,9,16,10,0.7692307692307693
2013,Bowling Green,MAC,19,14,10,4,13,8,21,4,7,11,10,0.7142857142857143
2013,Utah St.,Mountain West,19,14,9,5,12,17,29,9,10,19,10,0.7142857142857143
2013,Oklahoma,Big 12,21,13,11,2,8,16,24,5,11,16,8,0.6153846153846154
2013,East Carolina,C-USA,21,13,10,3,6,18,24,6,10,16,8,0.6153846153846154
2013,Nevada,Mountain West,23,12,4,8,8,10,18,6,5,11,7,0.5833333333333334
2013,Mississippi St.,SEC,24,13,7,6,11,14,25,6,12,18,7,0.5384615384615384
2013,Virginia Tech,ACC,24,13,8,5,7,19,26,4,15,19,7,0.5384615384615384
2013,Arkansas St.,Sun Belt,24,13,8,5,12,9,21,7,7,14,7,0.5384615384615384
2013,Washington,Pac-12,24,13,9,4,7,16,23,8,8,16,7,0.5384615384615384
2013,Rice,C-USA,28,14,10,4,12,14,26,10,9,19,7,0.5
2013,Clemson,ACC,29,13,11,2,12,18,30,12,12,24,6,0.46153846153846156
2013,Vanderbilt,SEC,29,13,9,4,11,18,29,7,16,23,6,0.46153846153846156
2013,South Alabama,Sun Belt,31,12,6,6,7,11,18,4,9,13,5,0.4166666666666667
2013,Michigan,Big Ten,32,13,7,6,9,17,26,8,13,21,5,0.38461538461538464
2013,Miami (FL),FL ,32,13,9,4,9,18,27,8,14,22,5,0.38461538461538464
2013,Central Florida,AAC,32,13,12,1,12,14,26,10,11,21,5,0.38461538461538464
2013,UNLV,Mountain West,32,13,7,6,9,11,20,5,10,15,5,0.38461538461538464
2013,Ohio St.,Big Ten,36,14,12,2,8,16,24,10,9,19,5,0.35714285714285715
2013,USC,Pac-12,36,14,10,4,5,17,22,8,9,17,5,0.35714285714285715
2013,Toledo,MAC,38,12,7,5,12,8,20,6,10,16,4,0.3333333333333333
2013,Texas,Big 12,39,13,8,5,16,10,26,7,15,22,4,0.3076923076923077
2013,Arizona,Pac-12,39,13,8,5,4,18,22,11,7,18,4,0.3076923076923077
2013,Northwestern,Big Ten,41,12,5,7,4,19,23,7,13,20,3,0.25
2013,Boston College,ACC,42,13,7,6,11,9,20,9,8,17,3,0.23076923076923078
2013,Boise St.,Mountain West,42,13,8,5,11,16,27,13,11,24,3,0.23076923076923078
2013,Minnesota,Big Ten,42,13,8,5,9,10,19,9,7,16,3,0.23076923076923078
2013,Oregon St.,Pac-12,42,13,7,6,10,19,29,10,16,26,3,0.23076923076923078
2013,Marshall,C-USA,46,14,10,4,8,18,26,13,10,23,3,0.21428571428571427
2013,Texas St.,Sun Belt,47,12,6,6,8,11,19,6,11,17,2,0.16666666666666666
2013,Syracuse,ACC,48,13,7,6,9,15,24,5,17,22,2,0.15384615384615385
2013,Fresno St.,Mountain West,48,13,11,2,9,14,23,11,10,21,2,0.15384615384615385
2013,Alabama,SEC,48,13,11,2,8,11,19,10,7,17,2,0.15384615384615385
2013,BYU,FBS Independent,48,13,8,5,10,13,23,7,14,21,2,0.15384615384615385
2013,North Carolina,ACC,48,13,7,6,7,13,20,7,11,18,2,0.15384615384615385
2013,Colorado St.,Mountain West,53,14,8,6,12,10,22,9,11,20,2,0.14285714285714285
2013,Kansas,Big 12,54,12,3,9,10,14,24,11,12,23,1,0.08333333333333333
2013,Tennessee,SEC,54,12,5,7,11,14,25,7,17,24,1,0.08333333333333333
2013,Wisconsin,Big Ten,56,13,9,4,11,9,20,4,15,19,1,0.07692307692307693
2013,Louisiana,Sun Belt,56,13,9,4,9,14,23,8,14,22,1,0.07692307692307693
2013,Texas A&M,SEC,56,13,9,4,5,17,22,8,13,21,1,0.07692307692307693
2013,Ole Miss,SEC,56,13,8,5,9,13,22,8,13,21,1,0.07692307692307693
2013,Duke,ACC,60,14,10,4,8,18,26,6,19,25,1,0.07142857142857142
2013,Kansas St.,Big 12,61,13,8,5,8,17,25,12,13,25,0,0.0
2013,Kentucky,SEC,61,12,2,10,12,3,15,9,6,15,0,0.0
2013,LSU,SEC,61,13,10,3,8,11,19,10,9,19,0,0.0
2013,Auburn,SEC,61,14,12,2,6,13,19,11,8,19,0,0.0
2013,Stanford,Pac-12,61,14,11,3,6,13,19,9,10,19,0,0.0
2013,NC State,ACC,61,12,3,9,9,12,21,6,15,21,0,0.0
2013,Notre Dame,FBS Independent,61,13,9,4,4,13,17,4,13,17,0,0.0
2013,Iowa,Big Ten,68,13,8,5,8,13,21,7,15,22,-1,-0.07692307692307693
2013,Pittsburgh,ACC,68,13,7,6,8,8,16,8,9,17,-1,-0.07692307692307693
2013,Iowa St.,Big 12,70,12,3,9,13,8,21,8,14,22,-1,-0.08333333333333333
2013,Connecticut,AAC,70,12,3,9,11,13,24,7,18,25,-1,-0.08333333333333333
2013,Army,FBS Independent,70,12,3,9,9,7,16,13,4,17,-1,-0.08333333333333333
2013,Ohio,MAC,73,13,7,6,8,14,22,11,13,24,-2,-0.15384615384615385
2013,Florida,SEC,74,12,4,8,8,10,18,11,9,20,-2,-0.16666666666666666
2013,Penn State,Big Ten,74,12,7,5,7,13,20,12,10,22,-2,-0.16666666666666666
2013,TCU,Big 12,74,12,4,8,9,19,28,13,17,30,-2,-0.16666666666666666
2013,Wake Forest,ACC,74,12,4,8,9,12,21,9,14,23,-2,-0.16666666666666666
2013,Akron,MAC,74,12,5,7,6,13,19,11,10,21,-2,-0.16666666666666666
2013,Miami (FL),OH ,79,12,0,12,8,10,18,10,11,21,-3,-0.25
2013,Florida Atlantic,C-USA,79,12,6,6,6,13,19,11,11,22,-3,-0.25
2013,Indiana,Big Ten,79,12,5,7,10,7,17,6,14,20,-3,-0.25
2013,Colorado,Pac-12,79,12,4,8,11,10,21,9,15,24,-3,-0.25
2013,Louisiana Tech,C-USA,79,12,4,8,8,18,26,14,15,29,-3,-0.25
2013,Purdue,Big Ten,79,12,1,11,6,13,19,9,13,22,-3,-0.25
2013,Georgia Tech,ACC,85,13,7,6,6,14,20,11,13,24,-4,-0.3076923076923077
2013,South Florida,AAC,86,12,2,10,13,11,24,12,16,28,-4,-0.3333333333333333
2013,New Mexico,Mountain West,86,12,3,9,6,4,10,9,5,14,-4,-0.3333333333333333
2013,West Virginia,Big 12,86,12,4,8,16,12,28,16,16,32,-4,-0.3333333333333333
2013,UL Monroe,Sun Belt,86,12,6,6,6,13,19,9,14,23,-4,-0.3333333333333333
2013,Kent State,MAC,86,12,4,8,4,9,13,8,9,17,-4,-0.3333333333333333
2013,Wyoming,Mountain West,86,12,5,7,11,9,20,12,12,24,-4,-0.3333333333333333
2013,Air Force,Mountain West,86,12,2,10,5,4,9,9,4,13,-4,-0.3333333333333333
2013,Washington St.,Pac-12,93,13,6,7,14,16,30,11,24,35,-5,-0.38461538461538464
2013,Virginia,ACC,94,12,2,10,11,10,21,9,17,26,-5,-0.4166666666666667
2013,San Jose St.,Mountain West,94,12,6,6,5,12,17,8,14,22,-5,-0.4166666666666667
2013,Central Michigan,MAC,94,12,6,6,8,14,22,10,17,27,-5,-0.4166666666666667
2013,New Mexico State,FBS Independent,97,12,2,10,10,10,20,13,13,26,-6,-0.5
2013,Florida Intl,C-USA,97,12,1,11,7,7,14,10,10,20,-6,-0.5
2013,UAB,C-USA,97,12,2,10,7,7,14,11,9,20,-6,-0.5
2013,UTEP,C-USA,97,12,2,10,9,3,12,8,10,18,-6,-0.5
2013,Temple,AAC,97,12,2,10,10,3,13,8,11,19,-6,-0.5
2013,Georgia,SEC,102,13,8,5,8,7,15,10,12,22,-7,-0.5384615384615384
2013,Cincinnati,AAC,102,13,9,4,8,13,21,11,17,28,-7,-0.5384615384615384
2013,Maryland,ACC,102,13,7,6,10,11,21,18,10,28,-7,-0.5384615384615384
2013,Massachusetts,MAC,105,12,1,11,11,8,19,8,18,26,-7,-0.5833333333333334
2013,SMU,AAC,105,12,5,7,6,11,17,12,12,24,-7,-0.5833333333333334
2013,Troy,Sun Belt,107,12,6,6,5,6,11,10,9,19,-8,-0.6666666666666666
2013,Western Michigan,MAC,107,12,1,11,10,8,18,8,18,26,-8,-0.6666666666666666
2013,Memphis,AAC,107,12,3,9,7,11,18,15,11,26,-8,-0.6666666666666666
2013,Idaho,FBS Independent,107,12,1,11,9,10,19,14,13,27,-8,-0.6666666666666666
2013,Arkansas,SEC,111,12,3,9,6,8,14,12,11,23,-9,-0.75
2013,Tulsa,C-USA,112,12,3,9,9,15,24,15,19,34,-10,-0.8333333333333334
2013,Illinois,Big Ten,112,12,4,8,8,3,11,7,14,21,-10,-0.8333333333333334
2013,Western Kentucky,Sun Belt,112,12,8,4,7,14,21,15,16,31,-10,-0.8333333333333334
2013,Hawaii,Mountain West,112,12,1,11,15,9,24,12,22,34,-10,-0.8333333333333334
2013,Utah,Pac-12,112,12,5,7,12,3,15,4,21,25,-10,-0.8333333333333334
2013,San Diego St.,Mountain West,117,13,8,5,11,8,19,16,14,30,-11,-0.8461538461538461
2013,Nebraska,Big Ten,117,13,9,4,4,14,18,16,13,29,-11,-0.8461538461538461
2013,Rutgers,AAC,119,13,6,7,10,8,18,8,22,30,-12,-0.9230769230769231
2013,Eastern Michigan,MAC,120,12,2,10,4,7,11,9,14,23,-12,-1.0
2013,Texas Tech,Big 12,121,13,8,5,11,8,19,15,18,33,-14,-1.0769230769230769
2013,California,Pac-12,122,12,1,11,8,5,13,14,14,28,-15,-1.25
2013,Southern Miss,C-USA,123,12,1,11,13,6,19,12,26,38,-19,-1.5833333333333333
